"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2022,"HUN","34800231",34806606,"ISCED 1","ISCED 3A","male","no","yes",447.623,392.85,478.266,13.73335,NA,"yes",NA,"1","0","0","201-500",NA,-0.1156
2022,"HUN","34800039",34800387,"ISCED 3A","ISCED 3B, C","male","yes","yes",405.725,388.008,410.062,12.30775,NA,"yes",NA,"1","1","1","201-500",NA,1.0654
2022,"HUN","34800251",34803087,"ISCED 3A","ISCED 3A","male","yes","yes",417.585,404.271,463.729,11.39821,NA,"yes",NA,"1","0","1","26-100",NA,-1.1447
2022,"HUN","34800228",34800456,"ISCED 3B, C","ISCED 3A","male","yes","yes",412.226,379.931,374.532,12.93801,NA,"yes",NA,"1","1","0","26-100",NA,-1.2156
2022,"HUN","34800121",34805009,"ISCED 3A","ISCED 3A","male","yes","yes",540.385,558.032,634.56,14.26273,NA,"yes",NA,"2","3+","3+","201-500",NA,1.3355
2022,"HUN","34800177",34802465,"ISCED 3A","ISCED 3A","female","yes","yes",522.997,577.9,560.326,12.06976,NA,"yes",NA,"1","0","2","201-500",NA,0.7097
2022,"IRL","37200009",37206706,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",406.235,476.483,421.316,14.44272,NA,"yes",NA,"2","1","3+","201-500",NA,1.1011
2022,"IRL","37200164",37207507,"ISCED 3A","ISCED 3A","female","yes","yes",666.974,681.242,720.558,10.62018,NA,"no",NA,"2","1","2",NA,NA,1.4901
2022,"IRL","37200142",37204664,"ISCED 3A","ISCED 3A","female","no","yes",610.124,634.535,548.225,10.14362,NA,"yes",NA,"2","1","2",NA,NA,0.5635
2022,"IRL","37200113",37204823,"ISCED 3A","ISCED 3A","male","yes","yes",424.181,487.256,481.169,9.20262,NA,"yes",NA,"1","1","2","201-500",NA,0.9323
2022,"IRL","37200084",37206437,"ISCED 3A","ISCED 3A","female","yes","yes",421.797,504.92,543.48,12.05482,NA,"yes",NA,"2","1","2","201-500",NA,1.1193
2022,"IRL","37200038",37206861,"ISCED 3A","ISCED 3A","female","yes","yes",504.744,581.586,588.973,12.54979,NA,"yes",NA,"2","0","3+","201-500",NA,1.0649
2022,"IRL","37200051",37200856,"ISCED 3A","ISCED 3A","female","yes","yes",607.121,625.677,662.934,9.19999,NA,"yes",NA,"2","0","2","201-500",NA,0.4765
2022,"IRL","37200064",37207217,"ISCED 3A","ISCED 2","female","yes","yes",483.48,602.595,499.165,8.75169,NA,"yes",NA,"1","0","2","201-500",NA,0.9947
2022,"IRL","37200119",37201625,"ISCED 3A","ISCED 3A","female","no","yes",555.094,549.545,584.742,13.83128,NA,"yes",NA,"1","0","1","101-200",NA,-0.3774
2022,"IRL","37200052",37205438,"ISCED 3A","ISCED 3A","female","yes","yes",497.865,534.593,508.962,11.41769,NA,"yes",NA,"1","2","3+","101-200",NA,1.2697
2022,"IRL","37200167",37204685,"ISCED 3A","ISCED 2","female","yes","yes",565.569,541.892,556.33,10.55359,NA,"yes",NA,"2","1","3+","201-500",NA,0.5863
2022,"IRL","37200066",37207220,"ISCED 3A","ISCED 1","female",NA,NA,369.811,405.253,421.653,14.92763,NA,"yes",NA,"2","0","3+","11-25",NA,0.029
2022,"IRL","37200105",37200824,"ISCED 3A","ISCED 3A","male","yes","yes",530.472,565.054,500.201,11.24315,NA,"yes",NA,"1","0","2","101-200",NA,0.2936
2022,"IRL","37200082",37200646,"ISCED 3A","ISCED 3A","female","yes","yes",483.93,507.169,462.642,10.28822,NA,"yes",NA,"1","1","1","201-500",NA,1.001
2022,"IRL","37200038",37202953,"ISCED 3A","ISCED 3A","female","yes","yes",598.513,584.384,633.19,12.54979,NA,"yes",NA,"1","1","2","201-500",NA,1.6956
2022,"IRL","37200144",37206255,"ISCED 3A","ISCED 3A","female","yes","yes",466.546,534.137,557.21,14.3465,NA,"no",NA,"2",NA,"1","26-100",NA,0.8036
2022,"IRL","37200169",37206159,"ISCED 3A","ISCED 3A","female","yes","yes",528.514,576.293,526.037,10.90439,NA,"yes",NA,"1","1","3+","101-200",NA,1.5941
2022,"IRL","37200157",37205313,"ISCED 3A","ISCED 3A","male","yes","yes",421.918,490.961,430.862,12.43996,NA,"yes",NA,"1","1","2","more than 500",NA,1.0092
2022,"IRL","37200006",37206152,"ISCED 2","ISCED 2","male","yes","yes",552.303,581.19,566.383,10.97971,NA,"yes",NA,"2","0","1","11-25",NA,-1.5504
2022,"IRL","37200146",37205523,"ISCED 3A","ISCED 3A","female","yes",NA,298.087,353.923,276.995,14.34892,NA,NA,NA,"2","1","2","101-200",NA,-0.6853
2022,"IRL","37200089",37200710,"ISCED 3A","ISCED 3A","male","yes","yes",348.955,373.575,316.142,9.94692,NA,"yes",NA,"2","1","2","11-25",NA,0.9995
2022,"IRL","37200093",37202222,"ISCED 3A","ISCED 3A","female","yes","yes",419.37,397.396,402.976,18.23746,NA,"yes",NA,"1","2","1","11-25",NA,0.3414
2022,"IRL","37200093",37201803,"ISCED 3A","ISCED 3A","female","yes","yes",493.699,626.976,502.481,16.76866,NA,"yes",NA,"1","0","0","more than 500",NA,0.894
2022,"IRL","37200022",37201313,"ISCED 3A","ISCED 3A","female","yes","yes",446.835,495.739,475.365,10.15248,NA,"yes",NA,"2","1","2","101-200",NA,0.583
2022,"IRL","37200122",37205110,"ISCED 3A","ISCED 3A","female","yes","yes",406.003,498.554,393.106,9.71496,NA,"yes",NA,"1","1","0","26-100",NA,-0.2345
2022,"IRL","37200035",37207063,"ISCED 3A","ISCED 3A","female","yes","yes",526.582,571.392,544.675,10.78234,NA,"yes",NA,"1","3+","3+","more than 500",NA,1.657
2022,"IRL","37200064",37203863,NA,NA,"female","yes","yes",436.482,518.756,449.523,10.84706,NA,"yes",NA,NA,"1","2","11-25",NA,-0.1065
2022,"IRL","37200133",37200694,"ISCED 3A","ISCED 3A","female","yes","yes",581.088,584.364,588.015,12.13614,NA,"yes",NA,"2","0","2","more than 500",NA,1.2775
2022,"IRL","37200053",37201501,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",507.983,614.592,637.648,11.56462,NA,"yes",NA,"2","3+","3+","more than 500",NA,1.2849
2022,"IRL","37200147",37202375,"ISCED 3A","ISCED 3A","male","yes","yes",586.432,601.284,600.211,8.79616,NA,"yes",NA,"1","1","2","more than 500",NA,1.1007
2022,"IRL","37200110",37204168,"ISCED 3A","ISCED 3A","male","yes","yes",483.441,471.539,485.748,12.0978,NA,"no",NA,"2","2","2","101-200",NA,1.1533
2022,"IRL","37200135",37205473,"ISCED 2","ISCED 2","female","yes","yes",509.89,630.47,516.561,12.84471,NA,"yes",NA,"0","1","1","201-500",NA,-1.5731
2022,"IRL","37200165",37204490,"ISCED 2","ISCED 2","female","yes","yes",565.801,714.246,579.619,14.09146,NA,"no",NA,"0","1","1","101-200",NA,-1.0713
2022,"IRL","37200079",37201317,"ISCED 2","ISCED 3A","male","yes","yes",561.247,595.844,604.776,16.57656,NA,"yes",NA,"2",NA,"3+","101-200",NA,0.8976
2022,"IRL","37200116",37205383,"ISCED 2","ISCED 3A","male","yes","yes",511.975,532.13,504.131,11.85,NA,"yes",NA,"2","0","0","101-200",NA,-0.8542
2022,"IRL","37200096",37207142,"ISCED 3A","ISCED 3A","male","no","yes",588.035,529.902,484.267,10.90411,NA,"yes",NA,"2","0","2","more than 500",NA,1.0068
2022,"IRL","37200012",37205568,"ISCED 3A","ISCED 3A","female","yes","yes",610.314,614.057,607.255,10.4314,NA,"yes",NA,"1","1","2","more than 500",NA,1.4079
2022,"IRL","37200037",37205541,"ISCED 3A","ISCED 3A","female","yes","yes",532.019,565.295,581.282,12.05245,NA,"yes",NA,"2","0","2",NA,NA,0.0985
2022,"IRL","37200065",37207565,"ISCED 3A","ISCED 3A","female","yes","yes",455.43,461.012,474.054,14.20251,NA,"yes",NA,"2","0","1","101-200",NA,-0.1891
2022,"IRL","37200094",37201609,"ISCED 3A","ISCED 3A","male","yes","yes",529.452,540.501,561.887,9.25352,NA,"no",NA,"1","1","2","more than 500",NA,1.034
2022,"IRL","37200129",37207618,"ISCED 3A","ISCED 3A","female","yes","yes",555.412,586.574,626.327,11.86543,NA,"yes",NA,"1","0","2",NA,NA,0.9752
2022,"IRL","37200128",37204146,"ISCED 3A","ISCED 3A","male","yes","yes",617.53,702.193,720.467,14.73788,NA,"yes",NA,"2","1","2","101-200",NA,0.5698
2022,"IRL","37200039",37206963,"ISCED 3A","ISCED 2","female","yes","yes",470.297,476.515,503.788,14.70822,NA,"yes",NA,"2","1","1","101-200",NA,-0.4447
2022,"IRL","37200124",37203360,"ISCED 2","ISCED 3A","male","yes","no",422.123,354.608,365.593,14.00334,NA,"no",NA,"0","0","1","0-10",NA,-0.7844
2022,"IRL","37200092",37201466,"ISCED 2","ISCED 3A","female","no","yes",515.295,533.876,510.374,16.50754,NA,"yes",NA,"3+","0","3+","101-200",NA,-0.3797
2022,"IRL","37200031",37200844,"ISCED 3A","ISCED 3A","female","yes","yes",494.901,535.368,481.217,10.2955,NA,"yes",NA,"1","1","2","101-200",NA,0.8555
2022,"IRL","37200043",37200669,"ISCED 3B, C","ISCED 1","female","yes","yes",576.5,588.273,656.187,12.65275,NA,"yes",NA,"1","1","1","201-500",NA,-0.1554
2022,"IRL","37200133",37206553,"ISCED 3A","ISCED 3A","male","no","yes",347.567,343.98,350.099,14.19349,NA,"yes",NA,"1","0","3+","101-200",NA,-0.6774
2022,"IRL","37200160",37201057,"ISCED 3A","ISCED 3A","female","yes","yes",504.277,504.379,440.585,13.06604,NA,"yes",NA,"1","1","2","201-500",NA,0.0338
2022,"IRL","37200049",37204094,"ISCED 3A","ISCED 3A","male","yes","yes",614.782,615.181,669.091,14.92866,NA,"yes",NA,"1","1","2","201-500",NA,0.9344
2022,"ISL","35200127",35204039,"ISCED 3B, C","ISCED 3A","female","yes","yes",679.335,583.638,574.038,1.29991,NA,"yes",NA,"3+",NA,"2","101-200",NA,0.918
2022,"ISL","35200129",35202613,"ISCED 3A","ISCED 3A","female","yes","yes",471.329,545.174,470.8,1.25792,NA,"yes",NA,"1","0","2","101-200",NA,0.5713
2022,"ISL","35200050",35201788,"ISCED 3B, C","ISCED 3A","male","yes","yes",331.992,302.833,271.012,1.30435,NA,"yes",NA,"0","1","0","more than 500",NA,-0.015
2022,"ISL","35200129",35200705,"ISCED 3B, C","ISCED 3A","male","yes","yes",554.17,467.084,412.109,1.18205,NA,"yes",NA,"1","0","1","201-500",NA,0.5176
2022,"ISL","35200030",35200257,"ISCED 3A","ISCED 3A","female","yes","yes",398.874,494.121,468.079,1.41454,NA,"yes",NA,"1","1","3+","201-500",NA,0.0933
2022,"ISL","35200085",35202376,"ISCED 3A","ISCED 2","male","yes","yes",501.087,420.166,437.836,1.11275,NA,"yes",NA,"1","0","1","101-200",NA,0.5965
2022,"ISL","35200001",35201241,"ISCED 3A","ISCED 3B, C","female","yes","yes",424.637,446.292,423.25,1.37838,NA,"yes",NA,"2","1","2","101-200",NA,-0.1075
2022,"ISL","35200071",35203045,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",427.994,306.152,344.138,1.04695,NA,"yes",NA,"2","1","2","26-100",NA,0.2037
2022,"ISL","35200016",35200247,"ISCED 3A","ISCED 3A","female","yes","yes",313.636,379.369,328.652,1.58333,NA,"yes",NA,"2","0","2","more than 500",NA,-0.3072
2022,"ISL","35200129",35204323,"ISCED 3A","ISCED 3A","female","yes","yes",549.835,539.936,539.978,1.25792,NA,"yes",NA,"1","1","2","more than 500",NA,1.5595
2022,"ISL","35200014",35203342,"ISCED 3A","ISCED 3A","female","yes","yes",476.859,473.918,509.149,1.25953,NA,"yes",NA,"1","1","2","201-500",NA,0.6182
2022,"ISL","35200084",35203578,"ISCED 3A","ISCED 3B, C","female","yes","yes",520.154,525.265,575.138,1.23775,NA,"yes",NA,"1","0","2","201-500",NA,0.8955
2022,"ISL","35200124",35203109,"ISCED 3A","ISCED 3B, C","female","yes","yes",503.787,551.858,506.059,1.03379,NA,"yes",NA,"2","1","1",NA,NA,0.3087
2022,"ISL","35200022",35201844,"ISCED 3A","ISCED 3A","male","yes","yes",500.428,464.173,460.807,1.14865,NA,"yes",NA,"2","1","2","101-200",NA,-0.32
2022,"ISL","35200013",35203325,"ISCED 3A","ISCED 3A","male","yes","yes",531.573,432.622,521.238,1.5,NA,"yes",NA,"1","1","2","101-200",NA,-1.0403
2022,"ISL","35200011",35202236,"ISCED 3A","ISCED 3A","male","yes","yes",613.958,577.004,540.664,1.14865,NA,"yes",NA,"2","1","2","201-500",NA,1.5027
2022,"ISL","35200085",35203239,"ISCED 3A","ISCED 3A","female","yes","yes",479.538,452.071,544.224,1.19352,NA,"yes",NA,"2","1","2",NA,NA,1.5543
2022,"ISL","35200041",35201285,NA,NA,"male","yes","yes",428.878,390.564,394.279,1.29515,NA,"yes",NA,"1","1","2","26-100",NA,-0.2172
2022,"ISL","35200147",35202809,"ISCED 3A","ISCED 3A","male","yes","yes",429.525,366.649,407.905,1.22769,NA,"yes",NA,"2","1","2","26-100",NA,-0.2155
2022,"ISL","35200082",35202526,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",354.984,410.428,261.174,1.80866,NA,"yes",NA,"2","1","1","201-500",NA,-0.6001
2022,"ISL","35200050",35201464,"ISCED 3B, C","ISCED 3A","female","yes","yes",473.619,461.033,418.398,1.14286,NA,"yes",NA,"2","1","2","201-500",NA,1.2082
2022,"ISL","35200140",35201439,"ISCED 3A","ISCED 3A","female","yes","yes",523.227,389.286,418.803,1.44291,NA,"yes",NA,"1","0","1","26-100",NA,-0.2736
2022,"ISL","35200013",35201099,"ISCED 2","ISCED 2","male","yes","yes",519.652,589.27,572.122,1.5,NA,"yes",NA,"1","1","1","101-200",NA,0.042
2022,"ISL","35200125",35202030,"ISCED 3B, C","ISCED 2","male","yes","yes",504.21,461.929,560.857,1.39055,NA,"yes",NA,"2","2","3+","101-200",NA,0.5856
2022,"ISL","35200121",35204340,"ISCED 3A","ISCED 3A","female","yes","yes",535.764,424.361,464.996,1.16667,NA,"yes",NA,"2","0","2","101-200",NA,0.9029
2022,"ISL","35200083",35202068,"ISCED 3A","ISCED 3A","male","yes","yes",440.437,365.665,475.163,1.35695,NA,"yes",NA,"2","1","1","101-200",NA,0.4726
2022,"ISL","35200039",35200643,"ISCED 3A","ISCED 3A","male","yes","yes",530.001,501.56,487.289,1.24954,NA,"yes",NA,"1","1","2","201-500",NA,0.5642
2022,"ISL","35200033",35200119,"ISCED 2","ISCED 2","female","yes","yes",394.454,529.15,424.178,1.34117,NA,"yes",NA,"2","0","1","26-100",NA,-1.9015
2022,"ISL","35200125",35203864,"ISCED 3A","ISCED 3B, C","female","yes","yes",418.745,503.457,486.881,1.7386,NA,"yes",NA,"2","0","2","101-200",NA,0.2438
2022,"ISL","35200143",35200943,"ISCED 2","ISCED 3B, C","male","yes","yes",362.486,320.314,326.219,1.15583,NA,"yes",NA,NA,NA,"3+","26-100",NA,1.7135
2022,"ISL","35200129",35204377,"ISCED 3A","ISCED 3A","male","yes","yes",455.976,458.91,544.52,1.18205,NA,"yes",NA,"2","0","2","201-500",NA,1.4844
2022,"ISL","35200103",35203105,"ISCED 3A","ISCED 3A","female","yes","yes",470.328,335.601,527.496,1.2446,NA,"no",NA,"1","0","2","101-200",NA,0.5214
2022,"ISL","35200004",35202969,"ISCED 3A","ISCED 2","male","yes","yes",457.016,449.397,492.334,1.27918,NA,"yes",NA,"1","1","2","101-200",NA,0.9091
2022,"ISL","35200126",35201771,"ISCED 3A","ISCED 3A","male","yes","yes",548.642,677.169,632.844,1.41904,NA,"yes",NA,"1","1","2","more than 500",NA,1.1225
2022,"ISL","35200039",35202924,NA,NA,"male",NA,NA,514.698,432.984,508.583,1.24954,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"ISL","35200129",35203896,"ISCED 3A","ISCED 3A","female","yes","yes",462.709,520.359,461.654,1.25792,NA,"yes",NA,"1","2","1","201-500",NA,0.8359
2022,"ISL","35200131",35204093,NA,NA,"male",NA,NA,562.686,434.834,545.652,1.23963,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"ISL","35200096",35200031,"ISCED 3A","ISCED 3A","female","yes","yes",339.781,401.256,345.112,1.30183,NA,"yes",NA,"1","1","1",NA,NA,0.2641
2022,"ISL","35200093",35200945,"ISCED 3A","ISCED 3A","male","yes","yes",504.662,298.081,406.779,1.07686,NA,"yes",NA,"2","0","1","101-200",NA,0.2205
2022,"ISL","35200064",35201856,"ISCED 3A","ISCED 3A","female","yes","yes",431.48,452.182,368.539,1.04096,NA,"yes",NA,"2","1","3+","11-25",NA,0.3421
2022,"ISL","35200129",35204315,"ISCED 3A","ISCED 3B, C","female","yes","yes",365.326,367.427,344.41,1.25792,NA,"yes",NA,"2","1","3+","11-25",NA,0.5143
2022,"ISL","35200054",35204034,"ISCED 3A","ISCED 3A","male","yes","yes",409.921,284.867,472.19,1.2,NA,"yes",NA,"1","1","1","more than 500",NA,0.8037
2022,"ISL","35200087",35203357,"ISCED 3A","ISCED 3A","female","yes","yes",451.698,569.045,523.741,1.28264,NA,"yes",NA,"1","0","2","101-200",NA,0.6677
2022,"ISL","35200096",35203673,"ISCED 3A","ISCED 3A","female","yes","yes",533.343,482.744,611.702,1.30183,NA,"yes",NA,"1","1","2",NA,NA,1.2018
2022,"ISL","35200052",35202794,"ISCED 2","ISCED 3B, C","female","yes","yes",402.928,318.348,411.381,1.18587,NA,"yes",NA,"3+","1","3+",NA,NA,-0.08
2022,"ISL","35200090",35200155,"ISCED 2","ISCED 2","female","yes","yes",490.26,535.518,542.083,1.15966,NA,"yes",NA,"1","0","2","more than 500",NA,-1.2606
2022,"ISL","35200077",35200309,"ISCED 3A","ISCED 2","female","yes","yes",452.69,490.913,431.879,1.28571,NA,"yes",NA,"2","1","3+","201-500",NA,1.1715
2022,"ISL","35200093",35202274,"ISCED 3A","ISCED 3A","male","yes","yes",370.683,384.067,368.472,1.07686,NA,"yes",NA,"1","1","0","26-100",NA,0.2441
2022,"ISL","35200107",35200773,"ISCED 3A","ISCED 3A","female","yes","yes",452.942,476.854,405.314,1.20608,NA,"yes",NA,"1","0","1","201-500",NA,0.7252
2022,"ISL","35200028",35201882,"ISCED 3A","ISCED 2","male","yes","yes",460.285,384.087,448.171,1.42826,NA,"yes",NA,"1","1","2","101-200",NA,1.2106
2022,"ISR","37600117",37601657,"ISCED 3A","ISCED 3A","male","yes","yes",648.956,728.079,626.104,30.73046,NA,NA,NA,"1","1","2",NA,NA,0.8697
2022,"ISR","37600014",37606187,"ISCED 3A","ISCED 3B, C","male","yes","yes",585.064,525.166,588.558,21.7589,NA,NA,NA,"2","2","2","26-100",NA,1.075
2022,"ISR","37600031",37602840,NA,NA,"male",NA,"yes",327.219,191.129,320.272,22.84524,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"ISR","37600162",37606810,"ISCED 3B, C","ISCED 3B, C","female",NA,NA,624.086,494.685,636.695,16.64588,NA,NA,NA,NA,NA,"1","more than 500",NA,0.609
2022,"ISR","37600006",37600895,"ISCED 3A","ISCED 3A","female","yes","yes",547.062,627.698,537.625,21.51624,NA,NA,NA,"2","1","1","26-100",NA,0.5635
2022,"ISR","37600020",37604809,"ISCED 3A","ISCED 3B, C","female","yes","no",447.225,538.971,572.026,17.88806,NA,NA,NA,"0","0","2",NA,NA,0.6233
2022,"ISR","37600133",37603629,"ISCED 3A","ISCED 3A","male","yes","yes",311.971,222.491,330.77,18.83672,NA,NA,NA,"1","1","2","11-25",NA,-1.0614
2022,"ISR","37600126",37606904,"ISCED 3A","ISCED 3A","female","yes","yes",428.448,442.72,408.87,19.49581,NA,NA,NA,"1","1","2","more than 500",NA,1.0269
2022,"ISR","37600169",37604010,"ISCED 3A","ISCED 3A","female","yes","yes",438.733,481.947,473.85,16.88191,NA,NA,NA,"1","1","1","11-25",NA,-0.6524
2022,"ISR","37600076",37601559,"ISCED 3A","ISCED 3A","male","yes","yes",470.881,536.106,575.679,23.46134,NA,NA,NA,"2","1","1","11-25",NA,-0.9658
2022,"ISR","37600175",37606488,"ISCED 3A","ISCED 3A","male","yes","yes",653.117,614.698,649.922,19.31558,NA,NA,NA,"2","2","2","201-500",NA,1.3156
2022,"ISR","37600076",37601208,"ISCED 3A","ISCED 3A","female","yes","yes",541.151,522.084,567.55,20.31011,NA,NA,NA,"2","1","2","101-200",NA,0.7715
2022,"ISR","37600010",37605901,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",478.43,464.625,566.008,20.37584,NA,NA,NA,"2","1","1","26-100",NA,-0.4253
2022,"ISR","37600071",37601177,"ISCED 3A","ISCED 2","male","no","yes",340.456,235.168,258.845,22.02961,NA,NA,NA,NA,NA,"0","0-10",NA,-1.0227
2022,"ISR","37600040",37605498,"ISCED 3A","ISCED 3A","male","yes","yes",589.756,648.41,676.921,21.84647,NA,NA,NA,"1","1","2","more than 500",NA,1.1087
2022,"ISR","37600053",37604587,"ISCED 3A","ISCED 3B, C","female",NA,NA,573.494,560.819,483.624,23.90108,NA,NA,NA,NA,NA,"1","201-500",NA,0.7345
2022,"ISR","37600091",37607257,"ISCED 3A","ISCED 3B, C","female","yes","yes",362.352,360.601,306.331,26.92578,NA,NA,NA,"2","1","1","11-25",NA,-1.2113
2022,"ISR","37600062",37601424,"ISCED 2","ISCED 3A","male","yes","yes",519.036,498.333,532.098,18.69452,NA,NA,NA,"3+","3+","3+","11-25",NA,0.4324
2022,"ISR","37600024",37602653,"ISCED 3A","ISCED 3B, C","female",NA,NA,461.584,605.046,443.424,19.1894,NA,NA,NA,NA,NA,"0","201-500",NA,-0.2511
2022,"ISR","37600131",37601918,"ISCED 3A","ISCED 3A","male","yes","yes",568.234,620.843,606.316,16.997,NA,NA,NA,"2","1","2","11-25",NA,-0.065
2022,"ISR","37600137",37601273,"ISCED 3A","ISCED 3A","female","yes","yes",523.219,548.311,502.846,16.38103,NA,NA,NA,"1","1","3+",NA,NA,1.3387
2022,"ISR","37600014",37602875,"ISCED 2","ISCED 3A","male","yes","yes",523.301,473.665,558.736,21.7589,NA,NA,NA,"1","1","2","101-200",NA,0.558
2022,"ISR","37600184",37600284,"ISCED 3A","ISCED 3A","male","yes","yes",567.67,564.798,614.392,17.97778,NA,NA,NA,"1","1","1","26-100",NA,0.0337
2022,"ISR","37600151",37603658,"ISCED 3A","ISCED 3A","female","yes","yes",511.046,588.595,535.823,18.19635,NA,NA,NA,"3+","2","2","11-25",NA,0.9451
2022,"ISR","37600088",37600259,"ISCED 3A","ISCED 3A","female",NA,NA,623.283,606.202,588.237,18.72884,NA,NA,NA,NA,NA,"2",NA,NA,0.551
2022,"ISR","37600033",37602090,"ISCED 3A","ISCED 2","male","yes","yes",375.77,468.843,376.564,19.86662,NA,NA,NA,"1","1","1","more than 500",NA,-0.9196
2022,"ISR","37600074",37603358,"ISCED 3A","ISCED 3A","female","yes","yes",621.182,553.129,618.182,19.06063,NA,NA,NA,"2","1","3+","more than 500",NA,1.5281
2022,"ISR","37600087",37603690,NA,NA,"female",NA,NA,435.09,442.295,473.005,17.32041,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"ISR","37600075",37605044,NA,"ISCED 3B, C","female",NA,NA,398.354,495.881,330.493,19.60302,NA,NA,NA,NA,NA,"1","201-500",NA,0.1313
2022,"ISR","37600039",37607171,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",501.136,455.83,554.178,16.45074,NA,NA,NA,"2","2","3+","101-200",NA,-0.6642
2022,"ISR","37600115",37602514,"ISCED 3A","ISCED 3A","female","yes","yes",637.103,593.851,620.067,21.08192,NA,NA,NA,"0","0","0","101-200",NA,-0.0867
2022,"ISR","37600029",37602527,"ISCED 3A","ISCED 3A","female","yes","yes",351.406,494.008,442.82,21.13415,NA,NA,NA,"2","0","2","11-25",NA,-0.9785
2022,"ISR","37600118",37606856,NA,NA,"male","yes","yes",350.876,229.137,357.965,20.85876,NA,NA,NA,NA,NA,"0","101-200",NA,NA
2022,"ISR","37600117",37606293,"ISCED 3A","ISCED 3A","male","yes","yes",646.598,676.41,531.43,30.73046,NA,NA,NA,"1","2","2","101-200",NA,1.2493
2022,"ISR","37600162",37607577,NA,NA,"female",NA,NA,507.135,565.439,504.761,17.64168,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"ISR","37600133",37605017,"ISCED 3B, C","less than ISCED1","female","no","no",201.91,233.003,329.695,19.34006,NA,NA,NA,NA,NA,"2","201-500",NA,-1.6508
2022,"ISR","37600035",37606371,"ISCED 3A","ISCED 3A","female","yes","yes",404.919,441.788,398.819,18.98858,NA,NA,NA,"1","2","2","101-200",NA,0.7883
2022,"ISR","37600032",37603821,"ISCED 2","ISCED 3A","male","yes","no",348.873,258.652,330.521,17.51071,NA,NA,NA,"2","2","0","11-25",NA,-1.6537
2022,"ISR","37600151",37606829,"ISCED 3A","ISCED 3B, C","female","yes","yes",446.477,543.983,500.359,18.19635,NA,NA,NA,"3+","1","3+","201-500",NA,1.2037
2022,"ISR","37600035",37603959,"ISCED 2","ISCED 3A","female","yes","yes",463.719,530.529,521.708,18.98858,NA,NA,NA,NA,"1","3+",NA,NA,1.305
2022,"ISR","37600060",37604622,"ISCED 3A","ISCED 3A","female","yes","yes",440.78,406.561,348.084,21.13699,NA,NA,NA,"3+","1","3+","11-25",NA,0.6164
2022,"ISR","37600195",37603496,"ISCED 3A","ISCED 3A","female","yes","yes",423,366.552,425.239,23.83738,NA,NA,NA,"2","1","2","more than 500",NA,1.5349
2022,"ISR","37600054",37602275,"less than ISCED1","less than ISCED1","female","yes","yes",488.167,478.555,451.239,46.45882,NA,NA,NA,"1","0","1","11-25",NA,-2.9596
2022,"ISR","37600157",37600286,"ISCED 3A","ISCED 3A","male","yes","no",518.557,376.597,393.439,41.89711,NA,NA,NA,NA,"1","2","201-500",NA,0.6681
2022,"ISR","37600075",37600054,"ISCED 3B, C",NA,"female",NA,NA,478.595,557.238,480.87,19.60302,NA,NA,NA,NA,NA,"2","201-500",NA,0.7766
2022,"ISR","37600140",37604656,"ISCED 3A","ISCED 3A","female","yes","no",321.585,395.326,417.301,18.78729,NA,NA,NA,NA,NA,"1",NA,NA,-1.1649
2022,"ISR","37600093",37602531,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",326.74,505.557,415.314,19.06022,NA,NA,NA,"1","0","1","11-25",NA,-0.9789
2022,"ISR","37600190",37603095,"ISCED 3A","ISCED 3A","female","yes","yes",517.885,604.872,554.894,20.25791,NA,NA,NA,"3+","1","2","101-200",NA,0.5931
2022,"ISR","37600126",37603607,"ISCED 3A","ISCED 3B, C","male","yes","yes",430.723,451.487,360.606,25.71273,NA,NA,NA,"2","1","2","more than 500",NA,0.6302
2022,"ISR","37600169",37604087,"ISCED 3A","ISCED 3B, C","female","yes","yes",378.629,459.847,418.783,16.88191,NA,NA,NA,"1","1","2","26-100",NA,-0.5127
2022,"ITA","38000290",38014065,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",510.246,559.99,465.923,88.52647,NA,"yes",NA,"2","1","2","101-200",NA,0.0355
2022,"ITA","38000160",38003472,"ISCED 3A","ISCED 3A","female","yes","yes",515.303,509.757,482.776,60.82543,NA,"yes",NA,"1","1","1","201-500",NA,0.6331
2022,"ITA","38000203",38001286,"ISCED 3A","ISCED 2","male","yes","yes",382.647,377.464,425.032,1.6683,NA,"no",NA,"1","1","2","201-500",NA,-0.1529
2022,"ITA","38000007",38010719,"ISCED 2","ISCED 2","female","yes","yes",637.724,622.966,621.124,56.29433,NA,"no",NA,"1","0","1","26-100",NA,-0.73
